1504379214170144770	2022-03-17	03:48:49	https://twitter.com/CNSAWatcher/status/1504379214170144770	https://pbs.twimg.com/ext_tw_video_thumb/1504379184977690624/pu/img/iNJXlJE4FHw9hKHk.jpg	[🔴China’s 6th launch in 2022] At UTC 07:09 Mar. 17, Yaogan (遥感/RemoteSensing) 34-02 satellite was successfully launched by #CZ4C rocket at Jiuquan Launch Center, Inner Mongolia. This is the 411th launch of Long March rocket family. HD:  https://t.co/10dWBH1GW2  https://t.co/lGb2dPYrmq
1504349504430030849	2022-03-17	01:50:45	https://twitter.com/CNSAWatcher/status/1504349504430030849	https://pbs.twimg.com/media/FOCF5sTX0AAveM7.jpg	Multiple rockets currently in production lines for launch this year: Long March 2F for new astronaut crew members, and Long March 7 Y5 rocket. Source:  https://t.co/w8iUUeHEus  https://t.co/IS2tYTEDrc
1503961233384484866	2022-03-16	00:07:54	https://twitter.com/CNSAWatcher/status/1503961233384484866	https://pbs.twimg.com/media/FN8kxUDWQAAvOxC.jpg	CASC’s Long March (长征/ChangZheng) rocket family from Long March 1 to future Long March 9 by @MC_3D_Explorer  https://t.co/g6y4I4lSjP
1503507993861763073	2022-03-14	18:06:54	https://twitter.com/CNSAWatcher/status/1503507993861763073	https://pbs.twimg.com/ext_tw_video_thumb/1503507926178271237/pu/img/Jd5v-RwsUMyxesRn.jpg	First 520s test run in 2022 of YF77 Hydrogen-Oxygen rocket engine was conducted on March 10 by CASC No.6 institute. YF77 is used in Long March 5 rockets, which will launch another two experiment modules to Tiangong Space Station (CSS) later this year. HD:  https://t.co/TwneXGC3s5  https://t.co/7kb4kPQfwf
1502766993677729793	2022-03-12	16:02:26	https://twitter.com/CNSAWatcher/status/1502766993677729793	https://pbs.twimg.com/media/FNrmnTnVcAAGD01.jpg	Latest tracks of Tianwen1 Zhurong Mars rover by March 8. Credit: @TheElegant055  https://t.co/ZHUznPoJc3
1501638626312171526	2022-03-09	13:18:42	https://twitter.com/CNSAWatcher/status/1501638626312171526	https://pbs.twimg.com/tweet_video_thumb/FNbkW0xUYAA1Rc0.jpg	Fengyun(风云/Wind&amp;Cloud)-4A meteorological satellite confirmed locations of two major fire spots on March 5 on the coast of Sea of Japan (East Sea of Korea). The fire spots have been expanding till today. #PrayForSouthKorea🇰🇷. Source:  https://t.co/y2E9Z9M4bN  https://t.co/kPtYSDW8KL
1501271854660702210	2022-03-08	13:01:17	https://twitter.com/CNSAWatcher/status/1501271854660702210	https://pbs.twimg.com/ext_tw_video_thumb/1501271777934069761/pu/img/u6jdxIsm14Guglei.jpg	CNSA aerospace control center (BACC) celebrates International Women’s Day. Women participance in space programs is a right, not charity. HD:  https://t.co/rtdPs6GAEk  https://t.co/PW5eQgAyOh
1501130334993276932	2022-03-08	03:38:56	https://twitter.com/CNSAWatcher/status/1501130334993276932	https://pbs.twimg.com/ext_tw_video_thumb/1501130279083200518/pu/img/4ve1ozc7q-g7o5eM.jpg	Astronaut Wang Yaping in Tiangong Space Station (CSS) sent her greetings and best wishes in International Women’s Day. “I hope all girls with space dreams guard your vision of going to the sea of stars.”  Video accelerated. Raw HD Video:  https://t.co/DxHxWoxFJR  https://t.co/twC3WSgI4h
1501121202735230976	2022-03-08	03:02:38	https://twitter.com/CNSAWatcher/status/1501121202735230976	https://pbs.twimg.com/ext_tw_video_thumb/1501121161467412480/pu/img/meYFRXlJFYRS7pTn.jpg	Videos taken by Jilin1 remote sensing satellites made by commercial space company CharmingGlobe(长光卫星). Vehicles and ships passing 🇺🇸San Diego–Coronado Bridge.  https://t.co/i4bejdEVZ3  https://t.co/TblzgePWO8
1501121157310914560	2022-03-08	03:02:28	https://twitter.com/CNSAWatcher/status/1501121157310914560	https://pbs.twimg.com/ext_tw_video_thumb/1501121098263539716/pu/img/xkhUAgwS89fCLqQD.jpg	Videos taken by Jilin1 remote sensing satellites made by commercial space company CharmingGlobe(长光卫星). A380 taking off from 🇦🇪Dubai International Airport. HD:  https://t.co/cyEzEEgRWh  https://t.co/QQ4wMGluXy
